food,foodLabel,mother,motherLabel,father,fatherLabel,label_clean,label_temp,category
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q753009,food coloring,http://www.wikidata.org/entity/Q11067,Banyuwangi,food coloring,,misc
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q11067,Banyuwangi,coconut milk,,fruits
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q11067,Banyuwangi,rice flour,,flour
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q2249305,wheat flour,http://www.wikidata.org/entity/Q11067,Banyuwangi,wheat flour,,flour
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q15260613,egg,http://www.wikidata.org/entity/Q11067,Banyuwangi,egg,,protein
http://www.wikidata.org/entity/Q58090277,bikang,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q11067,Banyuwangi,tapioca flour,,flour
http://www.wikidata.org/entity/Q58090327,Komoh,,,http://www.wikidata.org/entity/Q4648,Bali,,#N/A,#N/A
http://www.wikidata.org/entity/Q58090327,Komoh,,,http://www.wikidata.org/entity/Q7564,Lombok,,#N/A,#N/A
http://www.wikidata.org/entity/Q58090401,Rusip,http://www.wikidata.org/entity/Q192662,Engraulidae,http://www.wikidata.org/entity/Q1866,Bangka Belitung Islands,anchovy,anchovy,protein
http://www.wikidata.org/entity/Q58339033,Sate Danguang-Danguang,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q6032,Lima Puluh Kota,beef,,protein
http://www.wikidata.org/entity/Q58339162,Ketupat pitalah,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q2772,West Sumatra,rice,,carb
http://www.wikidata.org/entity/Q58339162,Ketupat pitalah,http://www.wikidata.org/entity/Q45757,Artocarpus heterophyllus,http://www.wikidata.org/entity/Q2772,West Sumatra,jackfruit,jackfruit,fruits
http://www.wikidata.org/entity/Q58339162,Ketupat pitalah,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2772,West Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q58339162,Ketupat pitalah,http://www.wikidata.org/entity/Q2157176,bamboo shoots,http://www.wikidata.org/entity/Q2772,West Sumatra,bamboo shoots,,vegetables
http://www.wikidata.org/entity/Q58431093,Smoked Roa Fish Sauce,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q597921,Brem,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q3586,East Java,glutinous rice,,carb
http://www.wikidata.org/entity/Q597921,Brem,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q11091,Madiun,glutinous rice,,carb
http://www.wikidata.org/entity/Q597921,Brem,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q11444,Madiun,glutinous rice,,carb
http://www.wikidata.org/entity/Q61117066,Tango-tango,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q61984600,rendang telur,http://www.wikidata.org/entity/Q15260613,egg,,,egg,,protein
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q2110,Lampung,,#N/A,#N/A
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q2271,South Sumatra,,#N/A,#N/A
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q8131,Palembang,,#N/A,#N/A
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q8158,Metro,,#N/A,#N/A
http://www.wikidata.org/entity/Q6387099,Kemplang,,,http://www.wikidata.org/entity/Q11143,Tulungagung,,#N/A,#N/A
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3630,Jakarta,egg,,protein
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q3630,Jakarta,glutinous rice,,carb
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q495618,dried shrimp,http://www.wikidata.org/entity/Q3630,Jakarta,dried shrimp,,seasoning
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q863794,chili,http://www.wikidata.org/entity/Q3630,Jakarta,chili,,spice
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q3630,Jakarta,palm sugar,,seasoning
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q2202864,fried onion,http://www.wikidata.org/entity/Q3630,Jakarta,fried onion,,spice
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q3630,Jakarta,pepper,,seasoning
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q11117594,coconut,http://www.wikidata.org/entity/Q3630,Jakarta,coconut,,fruits
http://www.wikidata.org/entity/Q6393299,kerak telor,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q3630,Jakarta,ginger,,spice
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q177378,tofu,,,tofu,,protein
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q229385,soy sauce,,,soy sauce,,seasoning
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q715542,krupuk,,,krupuk,,misc
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q716004,rice vermicelli,,,rice vermicelli,,carb
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q2459072,bean sprout,,,bean sprout,,vegetables
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q2480049,satay sauce,,,satay sauce,,nuts
http://www.wikidata.org/entity/Q6395436,Ketoprak,http://www.wikidata.org/entity/Q15149436,rice cake,,,rice cake,,carb
http://www.wikidata.org/entity/Q6429813,Konro,,,http://www.wikidata.org/entity/Q5078,South Sulawesi,,#N/A,#N/A
http://www.wikidata.org/entity/Q6429813,Konro,,,http://www.wikidata.org/entity/Q14634,Makassar,,#N/A,#N/A
http://www.wikidata.org/entity/Q643225,rempeyek,http://www.wikidata.org/entity/Q11002,sugar,,,sugar,,spice
http://www.wikidata.org/entity/Q643225,rempeyek,http://www.wikidata.org/entity/Q11254,salt,,,salt,#N/A,spice
http://www.wikidata.org/entity/Q643225,rempeyek,http://www.wikidata.org/entity/Q1269205,rice flour,,,rice flour,,flour
http://www.wikidata.org/entity/Q643225,rempeyek,http://www.wikidata.org/entity/Q3621199,peanut,,,peanut,,nuts
http://www.wikidata.org/entity/Q65205156,Urutan,http://www.wikidata.org/entity/Q9639,intestine,http://www.wikidata.org/entity/Q3125978,Bali,intestine,,protein
http://www.wikidata.org/entity/Q65205156,Urutan,http://www.wikidata.org/entity/Q191768,pork meat,http://www.wikidata.org/entity/Q3125978,Bali,pork meat,,protein
http://www.wikidata.org/entity/Q65208584,Sate lembut,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q3630,Jakarta,beef,,protein
http://www.wikidata.org/entity/Q65208584,Sate lembut,http://www.wikidata.org/entity/Q1520778,Ketupat,http://www.wikidata.org/entity/Q3630,Jakarta,Ketupat,,carb
http://www.wikidata.org/entity/Q65208584,Sate lembut,http://www.wikidata.org/entity/Q1683716,lontong,http://www.wikidata.org/entity/Q3630,Jakarta,lontong,,carb
http://www.wikidata.org/entity/Q65209771,es cuing,http://www.wikidata.org/entity/Q11002,sugar,,,sugar,,spice
http://www.wikidata.org/entity/Q65209771,es cuing,http://www.wikidata.org/entity/Q841779,coconut milk,,,coconut milk,,fruits
http://www.wikidata.org/entity/Q65210405,Ayam panggang Bangka,http://www.wikidata.org/entity/Q864693,chicken,,,chicken,,protein
http://www.wikidata.org/entity/Q65210412,Bebai maghing,http://www.wikidata.org/entity/Q10998,potato,http://www.wikidata.org/entity/Q2110,Lampung,potato,,carb
http://www.wikidata.org/entity/Q65210412,Bebai maghing,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q2110,Lampung,sugar,,spice
http://www.wikidata.org/entity/Q65210412,Bebai maghing,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2110,Lampung,coconut milk,,fruits
http://www.wikidata.org/entity/Q65210412,Bebai maghing,http://www.wikidata.org/entity/Q18235491,glutinous rice flour,http://www.wikidata.org/entity/Q2110,Lampung,glutinous rice flour,,flour
http://www.wikidata.org/entity/Q65213454,Sate asem,http://www.wikidata.org/entity/Q80235,Tamarindus indica,,,tamarind,tamarind,spice
http://www.wikidata.org/entity/Q65213454,Sate asem,http://www.wikidata.org/entity/Q191768,pork meat,,,pork meat,,protein
http://www.wikidata.org/entity/Q65213454,Sate asem,http://www.wikidata.org/entity/Q192628,beef,,,beef,,protein
http://www.wikidata.org/entity/Q65213460,Sate susu,http://www.wikidata.org/entity/Q192628,beef,,,beef,,protein
http://www.wikidata.org/entity/Q65213460,Sate susu,http://www.wikidata.org/entity/Q1269205,rice flour,,,rice flour,,flour
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q503,banana,http://www.wikidata.org/entity/Q2772,West Sumatra,banana,,fruits
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q2772,West Sumatra,sugar,,spice
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q115443,glutinous rice,http://www.wikidata.org/entity/Q2772,West Sumatra,glutinous rice,,carb
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q484447,Vigna radiata,http://www.wikidata.org/entity/Q2772,West Sumatra,mungbean,mungbean,vegetables
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2772,West Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q65251381,Bubur kampiun,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q2772,West Sumatra,rice flour,,flour
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q23400,Allium sativum,http://www.wikidata.org/entity/Q2772,West Sumatra,garlic,garlic,spice
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q42562,Curcuma longa,http://www.wikidata.org/entity/Q2772,West Sumatra,turmeric,turmeric,spice
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q165199,chili,http://www.wikidata.org/entity/Q2772,West Sumatra,chili,,spice
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q193498,Allium cepa var. aggregatum,http://www.wikidata.org/entity/Q2772,West Sumatra,shallot,shallot,spice
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q2772,West Sumatra,galangal,galangal,spice
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q2772,West Sumatra,coconut milk,,fruits
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q12488531,cow's trotters,http://www.wikidata.org/entity/Q2772,West Sumatra,cow's trotters,,protein
http://www.wikidata.org/entity/Q65251483,Gulai tunjang,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q2772,West Sumatra,ginger,,spice
http://www.wikidata.org/entity/Q65343519,cangkaruk,,,http://www.wikidata.org/entity/Q3906,South Kalimantan,,#N/A,#N/A
http://www.wikidata.org/entity/Q65343519,cangkaruk,,,http://www.wikidata.org/entity/Q14182,Banjarmasin,,#N/A,#N/A
http://www.wikidata.org/entity/Q6967043,Nasi bakar,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q6967046,Nasi bogana,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q6967046,Nasi bogana,,,http://www.wikidata.org/entity/Q10705,Tegal,,#N/A,#N/A
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q3557,Central Java,rice,,carb
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3557,Central Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q3557,Central Java,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3557,Central Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q3557,Central Java,bay leaf,,spice
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q10692,Sukoharjo,rice,,carb
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10692,Sukoharjo,salt,#N/A,spice
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q10692,Sukoharjo,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10692,Sukoharjo,coconut milk,,fruits
http://www.wikidata.org/entity/Q6967048,Nasi liwet,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q10692,Sukoharjo,bay leaf,,spice
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q5078,South Sulawesi,water,,water
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q157484,offal,http://www.wikidata.org/entity/Q5078,South Sulawesi,offal,,spice
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q5078,South Sulawesi,beef,,protein
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q11117594,coconut,http://www.wikidata.org/entity/Q5078,South Sulawesi,coconut,,fruits
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q14634,Makassar,water,,water
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q157484,offal,http://www.wikidata.org/entity/Q14634,Makassar,offal,,spice
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q14634,Makassar,beef,,protein
http://www.wikidata.org/entity/Q7127953,Pallubasa,http://www.wikidata.org/entity/Q11117594,coconut,http://www.wikidata.org/entity/Q14634,Makassar,coconut,,fruits
http://www.wikidata.org/entity/Q720230,rojak,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q720230,rojak,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q720230,rojak,,,http://www.wikidata.org/entity/Q3724,West Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q720230,rojak,,,http://www.wikidata.org/entity/Q10692,Sukoharjo,,#N/A,#N/A
http://www.wikidata.org/entity/Q7307455,uih sepit,,,http://www.wikidata.org/entity/Q3557,Central Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q7307455,uih sepit,,,http://www.wikidata.org/entity/Q10705,Tegal,,#N/A,#N/A
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q3630,Jakarta,water,,water
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q8495,milk,http://www.wikidata.org/entity/Q3630,Jakarta,milk,,dairy and egg
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3630,Jakarta,sugar,,spice
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3630,Jakarta,salt,#N/A,spice
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q34172,butter,http://www.wikidata.org/entity/Q3630,Jakarta,butter,,seasoning
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q3630,Jakarta,flour,,flour
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q3630,Jakarta,egg,,protein
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q911712,yeast,http://www.wikidata.org/entity/Q3630,Jakarta,yeast,,misc
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q2249305,wheat flour,http://www.wikidata.org/entity/Q3630,Jakarta,wheat flour,,flour
http://www.wikidata.org/entity/Q7370536,Roti buaya,http://www.wikidata.org/entity/Q16336079,yolk,http://www.wikidata.org/entity/Q3630,Jakarta,yolk,,dairy and egg
http://www.wikidata.org/entity/Q7377183,kue leker,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q7418601,rujak cingur,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q7418601,rujak cingur,,,http://www.wikidata.org/entity/Q11086,Lamongan,,#N/A,#N/A
http://www.wikidata.org/entity/Q7418601,rujak cingur,,,http://www.wikidata.org/entity/Q11112,Pamekasan,,#N/A,#N/A
http://www.wikidata.org/entity/Q7418601,rujak cingur,,,http://www.wikidata.org/entity/Q11462,Surabaya,,#N/A,#N/A
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q10990,meat,http://www.wikidata.org/entity/Q2772,West Sumatra,meat,,protein
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q2772,West Sumatra,galangal,galangal,spice
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q432426,chili,http://www.wikidata.org/entity/Q2772,West Sumatra,chili,,spice
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q10990,meat,http://www.wikidata.org/entity/Q7253,Padang,meat,,protein
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q7253,Padang,galangal,galangal,spice
http://www.wikidata.org/entity/Q7425996,Sate padang,http://www.wikidata.org/entity/Q432426,chili,http://www.wikidata.org/entity/Q7253,Padang,chili,,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q10998,potato,http://www.wikidata.org/entity/Q3586,East Java,potato,,carb
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q28298,celery,http://www.wikidata.org/entity/Q3586,East Java,celery,,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q35625,Zingiber officinale,http://www.wikidata.org/entity/Q3586,East Java,ginger,ginger,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q42562,Curcuma longa,http://www.wikidata.org/entity/Q3586,East Java,turmeric,turmeric,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q3586,East Java,beef,,protein
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q3586,East Java,galangal,galangal,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q774278,scallion,http://www.wikidata.org/entity/Q3586,East Java,scallion,,seasoning
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q10998,potato,http://www.wikidata.org/entity/Q11137,Sumenep,potato,,carb
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q28298,celery,http://www.wikidata.org/entity/Q11137,Sumenep,celery,,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q35625,Zingiber officinale,http://www.wikidata.org/entity/Q11137,Sumenep,ginger,ginger,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q42562,Curcuma longa,http://www.wikidata.org/entity/Q11137,Sumenep,turmeric,turmeric,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q11137,Sumenep,beef,,protein
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q11137,Sumenep,galangal,galangal,spice
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q774278,scallion,http://www.wikidata.org/entity/Q11137,Sumenep,scallion,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q3724,West Java,rice,,carb
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3724,West Java,sugar,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3724,West Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q42962,oil,http://www.wikidata.org/entity/Q3724,West Java,oil,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q522171,hot sauce,http://www.wikidata.org/entity/Q3724,West Java,hot sauce,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q1127705,shrimp paste,http://www.wikidata.org/entity/Q3724,West Java,shrimp paste,,protein
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q2048129,teak,http://www.wikidata.org/entity/Q3724,West Java,teak,,fruits
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q3406628,onion,http://www.wikidata.org/entity/Q3724,West Java,onion,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q20638126,tomato,http://www.wikidata.org/entity/Q3724,West Java,tomato,,vegetables
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q3724,West Java,garlic,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q10368,Cirebon,rice,,carb
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10368,Cirebon,sugar,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10368,Cirebon,salt,#N/A,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q42962,oil,http://www.wikidata.org/entity/Q10368,Cirebon,oil,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q522171,hot sauce,http://www.wikidata.org/entity/Q10368,Cirebon,hot sauce,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q1127705,shrimp paste,http://www.wikidata.org/entity/Q10368,Cirebon,shrimp paste,,protein
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q2048129,teak,http://www.wikidata.org/entity/Q10368,Cirebon,teak,,fruits
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q3406628,onion,http://www.wikidata.org/entity/Q10368,Cirebon,onion,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q20638126,tomato,http://www.wikidata.org/entity/Q10368,Cirebon,tomato,,vegetables
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q10368,Cirebon,garlic,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q5090,rice,http://www.wikidata.org/entity/Q10395,Cirebon,rice,,carb
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10395,Cirebon,sugar,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10395,Cirebon,salt,#N/A,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q42962,oil,http://www.wikidata.org/entity/Q10395,Cirebon,oil,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q522171,hot sauce,http://www.wikidata.org/entity/Q10395,Cirebon,hot sauce,,seasoning
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q1127705,shrimp paste,http://www.wikidata.org/entity/Q10395,Cirebon,shrimp paste,,protein
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q2048129,teak,http://www.wikidata.org/entity/Q10395,Cirebon,teak,,fruits
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q3406628,onion,http://www.wikidata.org/entity/Q10395,Cirebon,onion,,spice
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q20638126,tomato,http://www.wikidata.org/entity/Q10395,Cirebon,tomato,,vegetables
http://www.wikidata.org/entity/Q7446149,Sega Jamblang,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q10395,Cirebon,garlic,,spice
http://www.wikidata.org/entity/Q74462045,Panada,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q5067,Gorontalo,water,,water
http://www.wikidata.org/entity/Q74462045,Panada,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q5067,Gorontalo,sugar,,spice
